 Tweet,Label
  Unfassbar! Leiharbeiter entscheiden ueber Bleibeberechtigung? Warum entscheiden nicht Asylbewerber ueber sich selbst? L…,0
Gute Rede zum Thema Islam Islamisierung - an welchen Stellen soll man hier 'rechtes' oder 'rassistisches' Gedank… ,0
ARCHITEKTENHAUS Asylbewerber werden lebenslange HartzIV Empfaenger Schock fuer Gabriel SPD  Merkel CDU! ,0
Nordeuropa beginnt sich zu wehren -  ENDLICH !  Islamisierung ,1
  Die menschliche Ekelkomponente erreichen die Mitglieder der Altparteien wenn sie ihre antideutsche Agenda ausgefuehrt - u…,0
  Italien ist weiter auf dem Weg das eigene Land zu sichern  und Migranten die auf dem Meer aufgespurt werden  in ihre He…,0
  'Im Uebrigen ist Europa u voran Deutschland der einzige Teil der Welt der die Erhoehung der v.a. muslimischen Fertilisatio…,0
In welcher Ideologie gelten Hunde als unrein? Ja richtig im ISLAM. Diese Ideologie darf Europa n…,0
  In welcher Ideologie gelten Hunde als unrein? Ja richtig im ISLAM. Diese Ideologie darf Europ… ,0
So abgestumpft sind wir inzwischen. Die AfD schwadroniert tw. wider der Fakten von der Islamisierung der Freibaede… ,0
  Das ist die Gleichwertigkeit der Kulturen: Alle Menschen werden Sklaven.  ,0
Italien ist weiter auf dem Weg das eigene Land zu sichern  und Migranten die auf dem Meer aufgespurt werden  in ih… ,0
  Gelsenkirchen ist uebrigens auch schoen bunt  Da geht einem ja das Herz auf bei soviel gelebten Multikulti  ,0
  Auch die Weiherung des RandomHouse  das Buch ueber die Gefahren des Islam herauszugeben gehoert in die Rubrik Relig…,0
wenn du im supermarkt den kassierer nicht mehr verstehst weil einfach keiner mehr deutsch kann multikulti bunt… ,0
Das ist die Gleichwertigkeit der Kulturen: Alle Menschen werden Sklaven.  ,0
Linked multikulti geschwafel. Rechtsruck in Deutschland: Besorgte Buerger - Kommentar ,0
Schweden - das Chicago Europas Erlebnisbericht eines Berlin|er Polizistender 4 Wochen in Malmoe ausgeholfen hat… ,0
  34 Sek. Multikulti-Folklore Gelsenkirchen: 50 Personen 2er Familienclans feiern mit Eisenstangen Baseball-Schlaege…,0
34 Sek. Multikulti-Folklore Gelsenkirchen: 50 Personen 2er Familienclans feiern mit Eisenstangen Baseball-Schl… ,0
 Frau Roth wird sehr enttaeuscht sein. So wird das nix mit bunt und Multikulti . Wann sind denn die ersten Lichterketten geplant?,0
Luegenpresse empoert: Rechtstaat behindert die gewuenschte Islamisierung! Abschiebung Kirchenasyl ,0
Ich traue der Afd 30% zu  denn der Buerger hat die Schnauze voll von Islamisierung Asylschmarotzer SPD CDU etc… ,0
  Man stelle sich nur vor wie gut es uns und Europa heute gehen koenntehaette es Merkel nie gegeben! Kein Brexitkeine zers…,0
  RfD Islamisierung - 15 Punkte wie die Regierung Merkel Islam in Deutschland einfuehrt! ,0
 Au ja am Besten wir feiern das als Multikulti Event mitten in Neukoelln ,0
RfD Islamisierung - 15 Punkte wie die Regierung Merkel Islam in Deutschland einfuehrt! ,0
Wie ich MeTwo sehe: Zahlreiche Buerger und Politiker aller(!) politischen Richtungen erklaeren einseitig Multikulti… ,0
  Wiedereinmal wird deutlich dass der Gruene Verstand nicht faehig ist zwischen Weltanschauung (z.B. Islam) und Ethnie (vulg…,0
  Richtig s Oesterreich verweigert sich dem Beitritt zum 'Globalen Pakt fuer Migration' der illegale Migration legalisi…,0
Warum soll den Menschen ihre kulturelle Identitaet genommen werden? Schliesslich ist diese eine Klammer welche die G… ,0
  Wir haben den UN-Migrationspakt eingehend geprueft. Einige der Punkte des UN-Migrationspaktes lehnen wir als Bundesreg…,0
  Ist das Thema Migration doch kritisch zu sehen?! Was wird uebersehen? Politik Asylmissbrauch   ,0
Ist das Thema Migration doch kritisch zu sehen?! Was wird uebersehen? Politik Asylmissbrauch   ,0
    Umfrage  Glaubst du dass der UNO Migrationspakt den Deutschland im Dezember in Marokko un…,0
  Umfrage  Hat bei dir die Haltung der SPD in der Migrationsfrage und zum politischen Islam einen Einfluss darauf gehabt…,0
Umfrage  Hat bei dir die Haltung der SPD in der Migrationsfrage und zum politischen Islam einen Einfluss darauf g… ,0
Lieber Jens Spahn Die Instrumentalisierung von Migration und Fluechtlingen ist nicht in Ordnung um sich fuer de… ,0
  Das Elend der Welt ist nicht durch Migration zu loesen! Wieviele sollen wir in unsere Sozialsy… ,0
  Es braucht mehr Steuerung von Migration mehr Multilateralismus nicht weniger. Regellosigkeit koennen wir uns weder in noch…,0
  Sehr gute Nachricht: Oesterreich wird den Globalen Migrationspakt der Vereinten Nationen nicht unterzeichnen. Gutes Beis…,0
  Umfrage  Glaubst du dass der UNO Migrationspakt den Deutschland im Dezember in… ,1
    Umfrage   Weisst du was der UNO - Migrationspakt beinhaltet den Deutschland im Dezember in…,1
Frankfurt auf Platz 7 der lebenswertesten Staedte der Welt. Ueber 50% Menschen mit Migrationshintergrund. Multikulti… ,0
  Migrationspakt migrationspaktstoppen UNMigrationspakt MigrantInvasion UN MigrationEU Migration Oesterreich h…,0
WIssEN Asylantenkrise  Asylflut und die Folgen: 700.000 Asylanten beziehen bereits in 2016 Hartz IV: ,0
  Naechste mehrfache Vergewaltigung sexuelle Noetigung und Sodomie Afghanen Freiburg MartinHorn Muenchen Asylanten …,0
  4 Mrd. € hat Deutschland 2017 an Sozialleistungen fuer Gefluechtete ausgegeben. 30 Mrd. € wurden durch CumEx gestohlen. 100…,0
  In Bezug auf Frau Merkel halte ich die Bezeichnung Volksverraeter (gerne auch gegendert: Volksverraeterin) fuer berechti…,0
  Merkel und die Essener Tafel: Ein Symbol fuer die Abgehobenheit der Berliner Politik. merkel tafel essen ,0
 Wie Merkel: Ich wuesste nicht was ich anders machen sollte ,1
  FDP-Lindner ist ein 'Spaetzuender'! Jetzt stellt er fest dass es eine kulturelle Entfremdung in Deutschland gibt!…,0
Danke  fuer Ihre Beitraege bei Maischberger. Sehr souveraen mit vielen Argumenten Ruhe bewahrt und… ,0
    Herr Lindner Sie haben doch vor der BUNDESTAGSWAHL laut rumgetoent Sie wollten einen Untersuchungsa…,0
 Tja man muss seine braven 'kritische' Fragen und Antwortgeber mit Bild und Text schon gut 'auf Kaertchen'… ,0
 : 100% Zustimmung!  Es ist wirklich traurig!  Merkel Essen Tafel Aufnahmestopp ,0
  Strunz von Sat1 in Hochform - vielleicht der mutigste der TV-Koemmentatoren ,0
ARCHITEKTENHAUS Das Geheimnis der Grundlage Asylantenkrise von Bundeskanzlerin Frau Dr. Merkel ist gelueftet: ,0
Claus Strunz ueber Merkel :  'Stets sorgt sie sich um Fluechtlinge und Asylbewerber vergisst darueber die Einheimis… ,0
  Die .  mit Klartext gegen Merkel: 'Sie besitzen sogar die Frechheit die Tafel in…,0
  Ist Merkel gegen den Schutz von Rentnern und alleinstehenden Muettern bei der Essensverteilung?  Nicht doch! Nur wenn diese…,0
Bundeskanzlerin Merkel: Setzen Sie sich fuer legalesichere Zugangswege ein um 28 Millionen Kinder auf der Flucht zu schuetzen. ,0
  Nach Schulz: Wer draengt Merkel in der CDU zum Ruecktritt? GroKo NoGroKo merkel cdu,0
  maischberger Warum wird Merkel immer mit Santhandschuhen angefasst und FDP u AFD permanent verunglimpft? Was hat das…,0
Kommentar: Heute der Diesel morgen der Benziner? Merkel CDU  ,0
  Merkel ist zur doppelten Mutti geworden. Zur strengen gefuehllosen und  ungerechten Stiefmutter fuer die aufmuepfigen D…,0
  Liebe Stern-Redaktion wenn von 21.000 Usern 17.500 das Video liken ist das KEINE gespaltene Reaktion sondern ueberwaeltige…,0
  +++ SAT.1-Chefredakteur rechnet mit Merkel ab +++  Recht hat er! Ueber ein Jahr brauchte die Kanzlerin um den Opfern de…,0
  Waere  wirklich die Zukunftshoffnung der Konservativen in der Union wuerde er Merkel sagen sie koennte sich den laeche…,0
  Berliner Polizist wuenscht sich Merkel  Co. wuerden mal mit auf die Nachtschicht kommen - 'Er sehe oft die internatio…,0
  Frau Merkel: Mit ihrer wenig empathischen Verurteilung der EssenerTafel haben sie diesmal auch vor ihren treuesten Anhae…,0
   Merkel scheint immer noch nicht zu begreifen dass unbeschraenkte Zuwanderung jedes Sozialsystem in die Knie zwi…,0
  OeR sollte ueber alles und jeden objektiv sachlich und kritisch berichten. Das machen sie… ,0
  Der Tafel-Skandal von Essen beweist:   Merkel ist zur DOPPELTENMUTTI geworden - hart und ungerecht zu Deutschen gueti…,0
  13. Die Zukunft der GEZ-Sender? Die Jungen 'tunen out'  das ist ein Tod auf Raten!  Glaubwuerdigkeit stark beschaedigt: Siehe…,0
13. Die Zukunft der GEZ-Sender? Die Jungen 'tunen out'  das ist ein Tod auf Raten!  Glaubwuerdigkeit stark beschaed… ,0
  Immer diese Nazis erst Frauen belaestigen und dann noch denn Hitlergruss machen! Natuerlich im tiefsten Dunkeldeutschland…,0
   Alleine die Tatsache dass es Tafeln gibt ist schon ein fail der Politik.   Denken Sie nicht Herr ,0
   Ausnahmsweise  fuer einen guten Zweck...kaufe ich Merkel Refugeeswelcome Presse Springer,0
  Mein Hi! fuer Austausch und Toleranz! So heisst unsere neue Kampagne! Macht mit und gruesst 3 Freunde! HiMoment Deutschlan…,0
  Die Diskussion um eine flaechendeckende medizinische Altersfeststellung bei jungen Schutzsuchenden ist nichts weiter als flue…,0
  Ich bin gluecklich und auch ein bisschen stolz mit meinen Bildern einen kleinen Teil zu diesem tollen E-Book Patenscha…,0
Man sollte besser keine besonders hohe Strafe erwarten Oberhausen refugeesNOTwelcome remigration   ,0
  Wir sollten die weisse n Farmer aus Suedafrika in Deutschland aufnehmen.  Gefluechtete  Fluechtlinge RefugeesWelcome,0
24.03 Thementag zu Flucht und Menschenrechten im AZ  RefugeesWelcome  ,1
  Eine ganz tolle Sache: Die Gleichbehandlungsanwaltschaft hat ein Infoblatt bezueglich Diskriminierung von Gefluechteten…,0
Eine ganz tolle Sache: Die Gleichbehandlungsanwaltschaft hat ein Infoblatt bezueglich Diskriminierung von Gefluecht… ,0
  Sicherheitsumfrage Sinsheim zeigt ein katastrophales Bild. Vor allem junge Maedchen und Frauen haben Angst. Die Refugeeswelcom…,0
  Trendwende? Eher noch mehr Abschottung. Kurz nennt 'Anhaltelager in Nordafrika' nun 'ANLADEPLATTFORMEN' WTF EUCO Festung…,0
  Wenn Menschen die helfen und Leben retten kriminalisiert werden. Wenn Menschendie durch unterlassene Hilfeleistung toetenM…,0
   2018 gibt es keine 'Migrationskrise' aber die CSU zerstoert gerade unseren demokratischen Rechtsstaat sowie den Friede…,0
 2018 gibt es keine 'Migrationskrise' aber die CSU zerstoert gerade unseren demokratischen Rechtsstaat sowie… ,0
Laut dem britischen Independent ist Oesterreich das drittsicherste Land der Welt. Cowabunga ihr schwarz-blauen Wich… ,0
  Europa macht dicht die Katastrophe auf dem Mittelmeer geht weiter noch mehr Menschen werden sterben. Unsere haessliche Gegen…,0
  Zahlen die man wissen sollte.   freiwilligerueckkehr erzwungenerueckkehr entwicklungszusammenarbeit nachhaltigkeit ez …,0
So schreitet die systematische Entrechtung von Menschen in dramatischem Tempo immer weiter fort...Lifeline… ,0
Wer die Bilder der Lifeline sieht und der Meinung ist man haette zusehen sollen bis einer von der voellig fertigen… ,0
Die Seebruecke ist eine internationale Bewegung aus der Zivilbevoelkerung. Wir fordern sichere Fluchtwege eine Entkr… ,0
 von  redet Tacheles. Schreit Tacheles. Starke Rede zur Seenotrettung und Solidaritaet!… ,0
Rechtspopulist*innen in einem Dialog erklaert rechtspopulismus altright orban europe RefugeesWelcome ,0
  Gutmensch-Utopien haben unsere Welt in die groessten Katastrophen der Menscheits-Geschichte gestossen  Sei es Kommunismus Na…,0
Migration laesst sich nicht aufhalten! Menschenrechte statt Behoerdenwillkuer! Familienleben fuer Alle! grenzenlos… ,0
Fuer sichere Fluchtwege = Familiennachzug JETZT!  Menschenrechte statt Behoerdenwillkuer! Familienleben fuer Alle!… ,0
Ein toller Tag gestern. Wir waren mit einem Truck dabei: Menschenrechte statt Behoerdenwillkuer! Familienleben fuer… ,0
  'Ungewollt' bezweifle ich. Ob in Libyen Mali ob in Kooperation mit erdogan oder im Mittelmeer: Menschenrechte sind fuer…,0
  30.000 IN HAMBURG AGAINST RACISM! 'Heute sprechen die die NICHT in die Talkshows eingeladen werden!' UnitedAgain…,0
Sammlungsbewegung schlafen. Gute Nacht Leuddis hambibleibt  RefugeesWelcome  Aufstehen,0
Seid wachsam! HambiBleibt groko erdogan refugeeswelcome HambacherForst afd cdu Gruene spd fdp  ,0
  Sachliche Auseinandersetzung mit rechtspopulistischen Aeusserungen  refugeeswelcome  ,0
  Damit ist AfD jetzt doch sogenannte Volkspartei oder ...?  Wirsindmehr Linke Antifa RefugeesWelcome ... alles fuer'n…,0
  Heute auf unserer ESpR Sitzung beschlossen:  Wir unterstuetzen die landesweite Demo gegen Abschiebungen und rechte Hetze in Ka…,0
Matrosin Gruenzipfel auf der kleinsten Buehne der Welt  Live zum interkulturellen Kinder- und Jugendfest 2018 in E… ,0
Heute auf unserer ESpR Sitzung beschlossen:  Wir unterstuetzen die landesweite Demo gegen Abschiebungen und rechte H… ,0
Damit ist AfD jetzt doch sogenannte Volkspartei oder ...?  Wirsindmehr Linke Antifa RefugeesWelcome ... alle… ,0
   Wie war das noch mit dem Refugeeswelcome?  Egal Springer bringt Alles wa… ,0
Tanzen verbindet - integratives Tanzprojekt fuer Kinder und Jugendliche von 6-18 Jahre refugeeswelcome… ,0
  Ich denke heute an die Opfer des Taeters in meiner Heimat Ravensburg . Und ich moechte jeden vors Schienbein treten der das…,0
  Gemeinsam gegen Rassismus: In Hamburg haben gestern rund 30.000 Menschen an der Parade von  teilgenommen.…,0
   Altparteien Merkel GEZ RefugeesWelcome....alle diese Leute spueren schon unseren heissen Atem im Nacken..…,0
Gemeinsam gegen Rassismus: In Hamburg haben gestern rund 30.000 Menschen an der Parade von  teilgeno… ,0
   wir wollen euch Rechte nicht. NoAfD RefugeesWelcome,0
 wir wollen euch Rechte nicht. NoAfD RefugeesWelcome,0
  mehrkaffeetweets und RefugeesWelcome passen bestens zusammen. Hamburg   ,0
  Begrenzt im Denken! fcknzs fckafd fcksvp keinmenschistillegal keinbockaufnazis nazisraus gegennazis gegenrassism…,0
  Endlich mal ohne viele viele zustimmende Menschen davor die diese wichtige Botschaft in der Nordkurve vom Millerntor…,0
  Altparteien Merkel GEZ RefugeesWelcome Messerverharmloser und Migrantenstraftatenrelativisten....alle diese Leute…,0
    man kann das als normal fuehlender Mensch nicht erklaeren. Europa… ,0
   Europa bietet in menschlicher Hinsicht ein Bild der Schande. Es ist abgrundtief haesslich und traurig. Refuge…,0
  Amberg: Asylbewerber sollen 12 Passanten verpruegelt haben ,0
    ich wuensche Euch alles Gute und Liebe fuer 2019. Vielen Dank dafuer… ,0
Wir werden nicht schweigen!   Love Peace noh8 happynewyear keinmenschistillegal refugeeswelcome liebe… ,0
Amberg: Asylbewerber sollen 12 Passanten verpruegelt haben ,0
    Lieber Ingo wie fuehlt es sich denn an wenn man als Letzter merkt da… ,0
 Europa bietet in menschlicher Hinsicht ein Bild der Schande. Es ist abgrundtief haesslich und traurig. RefugeesWelcome,0
  Merkel´s erfolgreichster Asylbewerber 2018 Bereits 542 Straftaten veruebt wie BesitzErwerb von BTM Koerperverletzung…,0
  Asylbewerber ziehen pruegelnd durch Amberg - Buergermeister zeigt sich entsetzt - Hetzjagd ,0
  Zum Glueck gab es (wie in Chemnitz) keine Toten.  Lieber  wann findet in Amberg das Gratiskonzert statt? Bewor…,0
Die Asylbewerber sind der Bevoelkerung fuer die Hilfe und ihre Aufnahme so dankbar dass sie sich gleich mit ihnen a… ,0
  Amberg: Asylbewerber sollen 12 Passanten verpruegelt haben - Nuernberg. Unsere Gesellschaft ist ja so offen und toleran…,0
Amberg: Asylbewerber sollen 12 Passanten verpruegelt haben - Nuernberg. Unsere Gesellschaft ist ja so offen und… ,0
  Fuer  und  ist klar: Seenotrettung ist nicht illegal sondern eine humanistische Pflicht! Wir fordern…,0
Pruegeltour in Amberg: Solche gewaltbereiten Asylbewerber gehoeren sofort ausgewiesen ,0
Polizeibekannte Asylbewerber puegeln in Amberg wahllos Passanten nieder berichtet die Presse in Bayern. Und wann… ,0
  Checkliste fuer Amberg Hilft nur den Rechten Taeter enorm traumatisiert keine Hetzjagd eher amuesantes Fangenspielen 'W…,0
  Auch wir sind in den Raeumlichkeiten des  Info-Cafés vertreten. Auch wir stehen fuer eine andere Klimapolitik…,0
  Und jetzt erzaehl mir noch mal einer die kriegen die Gewalt nicht in die Wiege gelegt? Diese Aggressivitaet scheint fest ve…,0
Auch wir sind in den Raeumlichkeiten des  Info-Cafés vertreten. Auch wir stehen fuer eine andere Klimapolit… ,0
  Pruegeltour: Asylbewerber kamen nicht aus Amberg ,0
  Diese Fluechtlinge hier aus Usbekistan und Kirgisistan planten einen Terroranschlag in Schweden kauften dafuer mehrere 100…,0
  Ellwangen Er ist wieder da! Raedelsfuehrer der Gewalt gegen Polizei wurde nach Italien abgeschoben. Schwarzafrikaner beantrag…,0
  Was kann der Grund fuer die Hetzjagd der 'traumatisierten' Asylbewerber (Iran Syrien+Afghanistan) auf Deutsche ge…,0
  Waldkraiburg: Erneute Tumulte im Asylheim Mitarbeiter fluechtet aus Fenster! Vier Bewohner gehen auf die Security los…,0
  wenn es hier wirklich echte nazis gaebe wuerde es hier ganz anders laufen... glauben… ,0
deutsche: die fluechtlinge nehmen uns unsere kultur weg auch deutsche: los knallen wir uns bombenartiges um die… ,0
Leider sind die Retter Lockvoegel fuer Fluechtlinge!  Berichte aus Afrika bestaetigenwenn sie durch kommen haben sie… ,0
FFD365 UN-Migrationspakt: 300 Mio. Fluechtlinge koennten kommen! - ,0
Malta rettet Fluechtlinge aus Seenot ,0
  Europa kehrt zur Vernunft zurueck und schiebt illegale Asylbewerber ab... Land's Grenzen dagegen bleiben offen illega…,0
 Das sind keine 'Fluechtlinge'.,0
  Grund ist steigende Zahl der Fluechtlinge die versuchen mit kleinen Booten von Frankreich nach Grossbritannien zu gelangen. h…,0
  Der Sturm hat sich seit Tagen angekuendigt. Aber die Bundesregierung verweigert weiter den Zugang der 32 Fluechtlinge. Dabei h…,0
  Der Hass-Mob von Amberg  ,0
  Der Vorfall in meiner Heimatstadt schockiert mich. Trotzdem heisst es jetzt die Polizei ihre Arbeit machen zu lassen un…,0
  Hetzjagd von Amberg: Asylbewerber-Mob soll 12 Passanten verpruegelt haben! Sogar auf Kinder gingen sie los. Sie beschimpften…,0
  Seit Tagen Dauerregen im Camp der Fluechtlinge aus Afrin in Tal Refaat (Sheba) in Nord-Syrien.  Spenden fuer Medikamen…,0
  Es weiss nicht ob 1/3 der Migranten/Fluechtlinge kriminell sind. Aber wenn das so i… ,0
  Finde die  hat sich einen ordentlichen shitstorm wegen Amberg verdient  Wer eine NICHT stattgefundene Hetzja…,0
  Oh. Unter Amberg laeuft die uebliche rechte Propaganda-Maschine mit Bots gegen Presse Regierung und Fluechtlinge. Nix N…,0
Alter Knall erbsen auf Fluechtlinge werfen beste die machen hecht sprung zum auto um deckung zu haben,0
 Nachher sind die Fluechtlinge schuld wenn kein Geld geld mehr im Portemonnaie ist,0
  Hetzjagd in Amberg! 4 Deutsche jagen und pruegeln wahllos auf Asylbewerber ein. 12 werden verletzt 9 muessen im Krankenhaus…,0
    Damit faengt das Problem schon an: nicht alle Fluechtlinge sind Fluechtlinge. Sie scheren mit…,0
  Ich glaube nicht dass Fluechtlinge solche Taten begehen. Das Problem ist dass wir alle die einreisen unabh. von der M…,0
  'Fluechtlinge 'Schutzsuchende die keine sind muessen abgeschoben werden! Wir brauchen keinen Polizeistaat- sondern wenig…,0
  War gestern im Edeka einkaufen vor mir eine Gruppe Fluechtlinge (Syrer? Iraker?) die sich mehr als ausreichend mit den…,0
